timestamp,server_id,cpu_usage_pct,memory_usage_mb,disk_io_ops,network_rx_kbps
2023-02-14 23:10:00,SRV-02,35.95,4191.13,172.24,4517.44
2023-02-14 23:15:00,SRV-03,31.7,4179.17,196.85,4330.62
2023-02-14 23:20:00,SRV-04,31.49,3722.39,100.05,4255.97
2023-02-14 23:25:00,SRV-01,46.54,3734.26,85.47,4103.56
2023-02-14 23:30:00,SRV-02,28.86,3813.28,155.18,5007.09
2023-02-14 23:35:00,SRV-03,34.27,4485.14,132.71,4764.36
2023-02-14 23:40:00,SRV-04,43.08,3376.13,200.8,3673.48
2023-02-14 23:45:00,SRV-01,28.41,3484.17,173.76,3318.1
2023-02-14 23:50:00,SRV-02,36.61,4269.75,229.92,4876.96
2023-02-14 23:55:00,SRV-03,33.83,3853.66,182.08,4785.21
2023-02-15 00:00:00,SRV-04,54.51,4149.4,158.49,5241.1
2023-02-15 00:05:00,SRV-01,30.98,3899.52,189.51,4059.63
2023-02-15 00:10:00,SRV-02,51.03,3941.26,165.1,3372.97
2023-02-15 00:15:00,SRV-03,42.47,3663.41,170.38,4156.56
2023-02-15 00:20:00,SRV-04,45.16,4550.11,123.36,7221.08
2023-02-15 00:25:00,SRV-01,44.42,3767.58,165.41,6331.82
2023-02-15 00:30:00,SRV-02,38.39,2279.77,134.19,5304.29
2023-02-15 00:35:00,SRV-03,49.5,4174.27,134.87,5907.51
2023-02-15 00:40:00,SRV-04,36.69,4371.87,146.23,4122.61
2023-02-15 00:45:00,SRV-01,39.99,4415.0,130.42,5340.32
2023-02-15 00:50:00,SRV-02,23.39,4449.78,159.29,4501.12
2023-02-15 00:55:00,SRV-03,52.59,4820.91,107.16,5156.85
2023-02-15 01:00:00,SRV-04,35.68,3687.18,192.64,3748.38
2023-02-15 01:05:00,SRV-01,26.9,4078.36,173.31,5181.64
2023-02-15 01:10:00,SRV-02,48.26,4434.75,103.33,5563.54
2023-02-15 01:15:00,SRV-03,35.12,4120.6,210.41,4829.03
2023-02-15 01:20:00,SRV-04,39.41,5021.9,189.8,3929.38
2023-02-15 01:25:00,SRV-01,43.53,4087.09,129.48,5310.53
2023-02-15 01:30:00,SRV-02,41.31,4322.43,159.83,5942.92
2023-02-15 01:35:00,SRV-03,37.92,4677.93,161.82,4145.67
2023-02-15 01:40:00,SRV-04,63.16,4291.43,110.74,4618.89
2023-02-15 01:45:00,SRV-01,35.69,3789.72,195.56,4374.78
2023-02-15 01:50:00,SRV-02,34.77,4410.43,112.06,6193.02
2023-02-15 01:55:00,SRV-03,39.79,3993.63,233.35,4821.24
2023-02-15 02:00:00,SRV-04,37.54,3771.16,184.24,4114.74
2023-02-15 02:05:00,SRV-01,46.65,4592.74,110.79,3201.27
2023-02-15 02:10:00,SRV-02,34.06,4368.89,54.88,4533.87
2023-02-15 02:15:00,SRV-03,29.67,3171.72,130.27,5352.63
2023-02-15 02:20:00,SRV-04,30.07,4007.4,106.58,5475.54
2023-02-15 02:25:00,SRV-01,25.22,4087.86,197.99,4784.45
2023-02-15 02:30:00,SRV-02,35.18,2899.75,97.11,4696.23
2023-02-15 02:35:00,SRV-03,42.16,4103.74,116.89,5524.8
2023-02-15 02:40:00,SRV-04,7.19,4299.4,117.33,5286.41
2023-02-15 02:45:00,SRV-01,30.26,3453.35,196.39,5087.53
2023-02-15 02:50:00,SRV-02,28.59,3607.16,93.41,5793.01
2023-02-15 02:55:00,SRV-03,35.68,4018.43,133.59,4754.63
2023-02-15 03:00:00,SRV-04,25.88,4138.03,158.63,2626.84
2023-02-15 03:05:00,SRV-01,14.75,4411.96,77.64,2599.2
2023-02-15 03:10:00,SRV-02,25.43,4173.35,236.05,6013.64
2023-02-15 03:15:00,SRV-03,31.06,4430.29,105.46,5926.36
2023-02-15 03:20:00,SRV-04,34.48,4859.58,204.42,5152.01
2023-02-15 03:25:00,SRV-01,40.76,3996.21,164.79,4591.22
2023-02-15 03:30:00,SRV-02,20.15,3467.8,151.11,4989.72
2023-02-15 03:35:00,SRV-03,34.91,4491.58,219.62,5052.12
2023-02-15 03:40:00,SRV-04,28.39,4049.65,192.69,4240.78
2023-02-15 03:45:00,SRV-01,41.4,3485.69,170.83,5594.86
2023-02-15 03:50:00,SRV-02,42.22,4229.45,196.24,4893.41
2023-02-15 03:55:00,SRV-03,51.67,3980.23,153.34,5449.47
2023-02-15 04:00:00,SRV-04,18.5,3671.16,34.02,4428.7
2023-02-15 04:05:00,SRV-01,38.71,4121.94,56.02,3289.59
2023-02-15 04:10:00,SRV-02,26.06,3985.96,100.34,3612.68
2023-02-15 04:15:00,SRV-03,37.77,4457.87,238.69,4987.48
2023-02-15 04:20:00,SRV-04,34.87,4148.51,130.25,3156.15
2023-02-15 04:25:00,SRV-01,25.37,3063.74,191.2,6387.53
2023-02-15 04:30:00,SRV-02,27.06,3775.74,135.28,3793.94
2023-02-15 04:35:00,SRV-03,42.3,4974.03,127.78,6686.43
2023-02-15 04:40:00,SRV-04,28.26,3822.59,204.72,3943.85
2023-02-15 04:45:00,SRV-01,36.76,4852.7,224.06,3978.31
2023-02-15 04:50:00,SRV-02,35.04,4179.91,104.08,3899.85
2023-02-15 04:55:00,SRV-03,42.8,4294.27,98.95,5394.72
2023-02-15 05:00:00,SRV-04,8.52,4743.33,221.67,4892.72
2023-02-15 05:05:00,SRV-01,41.17,4129.51,100.55,4512.98
2023-02-15 05:10:00,SRV-02,39.18,2794.18,92.49,4278.46
2023-02-15 05:15:00,SRV-03,23.92,3263.64,95.67,5584.97
2023-02-15 05:20:00,SRV-04,23.45,3772.98,138.53,5874.95
2023-02-15 05:25:00,SRV-01,32.87,4212.87,146.65,6503.48
2023-02-15 05:30:00,SRV-02,31.98,3577.55,42.77,6340.51
2023-02-15 05:35:00,SRV-03,44.99,3450.07,167.51,5698.05
2023-02-15 05:40:00,SRV-04,21.49,4035.81,160.27,5458.56
2023-02-15 05:45:00,SRV-01,31.64,3200.91,195.52,4478.75
2023-02-15 05:50:00,SRV-02,27.01,4170.1,127.66,6163.86
2023-02-15 05:55:00,SRV-03,24.11,3291.95,96.45,5083.89
2023-02-15 06:00:00,SRV-04,37.43,3404.78,223.13,4935.49
2023-02-15 06:05:00,SRV-01,24.88,3986.65,171.3,6626.35
2023-02-15 06:10:00,SRV-02,41.0,4450.91,154.3,5335.79
2023-02-15 06:15:00,SRV-03,52.36,4966.85,162.68,5092.09
2023-02-15 06:20:00,SRV-04,17.3,4333.25,181.38,4455.28
2023-02-15 06:25:00,SRV-01,13.9,4448.18,239.0,4695.73
2023-02-15 06:30:00,SRV-02,33.3,4403.98,214.84,4763.86
2023-02-15 06:35:00,SRV-03,35.01,4306.63,163.14,4403.24
2023-02-15 06:40:00,SRV-04,25.27,3884.87,153.38,7926.75
2023-02-15 06:45:00,SRV-01,10.1,4276.89,95.66,4031.58
2023-02-15 06:50:00,SRV-02,75.56,4000.71,159.93,2694.38
2023-02-15 06:55:00,SRV-03,33.43,4314.8,142.62,4571.34
2023-02-15 07:00:00,SRV-04,28.55,3846.13,152.85,7284.04
2023-02-15 07:05:00,SRV-01,29.97,4343.3,105.7,5956.79
2023-02-15 07:10:00,SRV-02,45.36,4863.43,180.75,6288.28
2023-02-15 07:15:00,SRV-03,36.66,3953.96,150.09,5213.08
2023-02-15 07:20:00,SRV-04,24.5,3769.05,218.96,3824.04
2023-02-15 07:25:00,SRV-01,29.38,3299.94,162.57,4368.4
2023-02-15 07:30:00,SRV-02,22.6,4123.8,179.59,6503.36
2023-02-15 07:35:00,SRV-03,17.03,4649.91,71.98,6924.06
2023-02-15 07:40:00,SRV-04,50.55,4460.03,110.62,5399.51
2023-02-15 07:45:00,SRV-01,41.26,3625.69,98.15,5355.62
2023-02-15 07:50:00,SRV-02,18.31,4803.62,112.31,4780.65
2023-02-15 07:55:00,SRV-03,26.52,4812.99,207.9,5842.85
2023-02-15 08:00:00,SRV-04,36.0,2964.93,156.44,4856.46
2023-02-15 08:05:00,SRV-01,16.57,4438.15,182.59,5189.29
2023-02-15 08:10:00,SRV-02,48.9,2932.21,90.57,3871.85
2023-02-15 08:15:00,SRV-03,24.72,3454.89,172.81,5520.37
2023-02-15 08:20:00,SRV-04,51.24,3894.89,174.53,4778.17
2023-02-15 08:25:00,SRV-01,12.17,4596.88,127.72,2830.03
2023-02-15 08:30:00,SRV-02,21.5,4160.34,171.1,4422.56
2023-02-15 08:35:00,SRV-03,33.46,4207.03,57.88,5320.87
2023-02-15 08:40:00,SRV-04,24.49,4244.71,191.38,6570.38
2023-02-15 08:45:00,SRV-01,57.85,3791.22,167.03,3926.02
2023-02-15 08:50:00,SRV-02,32.24,3966.74,187.14,4850.18
2023-02-15 08:55:00,SRV-03,55.71,4430.48,137.19,4376.2
2023-02-15 09:00:00,SRV-04,25.33,3771.75,92.85,3924.16
2023-02-15 09:05:00,SRV-01,28.12,3933.75,161.25,6385.66
2023-02-15 09:10:00,SRV-02,48.47,4664.24,89.22,5460.39
2023-02-15 09:15:00,SRV-03,40.3,3900.9,112.68,4987.47
2023-02-15 09:20:00,SRV-04,11.81,3749.51,138.69,6500.1
2023-02-15 09:25:00,SRV-01,34.48,2734.87,195.75,6538.24
2023-02-15 09:30:00,SRV-02,50.91,3746.0,181.49,5074.77
2023-02-15 09:35:00,SRV-03,55.7,4686.01,174.46,6115.91
2023-02-15 09:40:00,SRV-04,21.59,4570.91,198.58,3120.49
2023-02-15 09:45:00,SRV-01,31.22,4090.8,154.49,5270.44
2023-02-15 09:50:00,SRV-02,27.9,4333.03,166.27,5822.56
2023-02-15 09:55:00,SRV-03,23.3,4208.9,147.66,5047.8
2023-02-15 10:00:00,SRV-04,37.78,3525.09,180.4,6658.18
2023-02-15 10:05:00,SRV-01,21.72,4380.77,179.51,2968.25
2023-02-15 10:10:00,SRV-02,40.56,3729.81,187.67,3759.92
2023-02-15 10:15:00,SRV-03,18.32,3448.11,139.55,5726.13
2023-02-15 10:20:00,SRV-04,50.06,4204.82,183.43,3162.77
2023-02-15 10:25:00,SRV-01,35.39,3390.31,131.02,3716.06
2023-02-15 10:30:00,SRV-02,32.37,3946.69,184.13,4593.5
2023-02-15 10:35:00,SRV-03,32.35,3580.76,136.61,4296.82
2023-02-15 10:40:00,SRV-04,39.65,4406.5,160.37,6188.85
2023-02-15 10:45:00,SRV-01,43.98,3267.6,164.61,5524.79
2023-02-15 10:50:00,SRV-02,33.13,4729.45,117.27,2915.7
2023-02-15 10:55:00,SRV-03,25.01,4333.89,101.69,6254.38
2023-02-15 11:00:00,SRV-04,29.57,4119.33,110.75,5375.57
2023-02-15 11:05:00,SRV-01,23.71,4666.21,111.92,6049.38
2023-02-15 11:10:00,SRV-02,35.97,4356.18,180.4,4878.14
2023-02-15 11:15:00,SRV-03,44.11,3505.07,176.43,5369.57
2023-02-15 11:20:00,SRV-04,50.19,3445.84,163.29,6078.15
2023-02-15 11:25:00,SRV-01,36.69,3598.73,77.91,4425.92
2023-02-15 11:30:00,SRV-02,35.45,4085.64,164.33,4422.4
2023-02-15 11:35:00,SRV-03,32.48,3806.2,188.1,4066.31
2023-02-15 11:40:00,SRV-04,47.71,3237.57,97.19,5862.31
2023-02-15 11:45:00,SRV-01,20.17,3105.73,136.39,3731.55
2023-02-15 11:50:00,SRV-02,32.78,3271.67,141.68,4784.3
2023-02-15 11:55:00,SRV-03,50.55,3594.17,69.8,2122.52
2023-02-15 12:00:00,SRV-04,27.31,3821.47,189.58,3377.32
2023-02-15 12:05:00,SRV-01,47.08,4055.48,220.54,5472.89
2023-02-15 12:10:00,SRV-02,47.48,4058.09,150.04,3387.95
2023-02-15 12:15:00,SRV-03,31.37,4438.55,169.58,5301.61
2023-02-15 12:20:00,SRV-04,36.21,3609.63,152.97,6311.82
2023-02-15 12:25:00,SRV-01,30.03,3010.81,153.24,5325.13
2023-02-15 12:30:00,SRV-02,19.27,4240.55,163.59,5141.29
2023-02-15 12:35:00,SRV-03,36.12,3985.24,111.04,4910.37
2023-02-15 12:40:00,SRV-04,49.94,3972.44,84.47,5159.14
2023-02-15 12:45:00,SRV-01,32.54,3685.13,118.57,4658.69
2023-02-15 12:50:00,SRV-02,34.9,4071.91,163.51,3913.67
2023-02-15 12:55:00,SRV-03,26.57,3748.33,135.17,5024.67
2023-02-15 13:00:00,SRV-04,32.03,3681.0,181.87,4238.56
2023-02-15 13:05:00,SRV-01,24.37,3299.34,141.69,5731.83
2023-02-15 13:10:00,SRV-02,41.22,2887.14,172.65,5528.79
2023-02-15 13:15:00,SRV-03,26.8,2733.69,152.84,4535.73
2023-02-15 13:20:00,SRV-04,24.39,4321.64,132.96,5261.39
2023-02-15 13:25:00,SRV-01,35.05,4188.38,123.15,5071.14
2023-02-15 13:30:00,SRV-02,41.02,3083.32,72.89,4191.34
2023-02-15 13:35:00,SRV-03,38.34,4468.31,158.34,5620.93
2023-02-15 13:40:00,SRV-04,42.32,4463.1,177.78,7120.71
2023-02-15 13:45:00,SRV-01,38.33,4052.28,122.08,5186.48
2023-02-15 13:50:00,SRV-02,31.14,3219.04,119.48,4126.91
2023-02-15 13:55:00,SRV-03,48.19,3583.15,170.75,4361.2
2023-02-15 14:00:00,SRV-04,49.68,3999.96,134.03,5074.35
2023-02-15 14:05:00,SRV-01,38.32,4105.57,133.12,5008.31
2023-02-15 14:10:00,SRV-02,49.51,4082.12,199.58,5198.79
2023-02-15 14:15:00,SRV-03,46.18,4799.46,171.41,6325.81
2023-02-15 14:20:00,SRV-04,44.42,3731.28,48.99,5706.89
2023-02-15 14:25:00,SRV-01,33.71,5042.73,196.82,5588.08
2023-02-15 14:30:00,SRV-02,28.58,4208.22,185.1,4926.35
2023-02-15 14:35:00,SRV-03,32.24,3181.74,208.77,6985.0
2023-02-15 14:40:00,SRV-04,33.94,3792.75,190.18,4356.41
2023-02-15 14:45:00,SRV-01,50.97,3925.94,144.49,6041.7
2023-02-15 14:50:00,SRV-02,39.87,4446.84,145.38,3705.16
2023-02-15 14:55:00,SRV-03,48.34,3454.07,155.1,4567.29
2023-02-15 15:00:00,SRV-04,37.32,3960.21,132.62,5563.1
2023-02-15 15:05:00,SRV-01,36.41,4238.7,129.78,4298.06
2023-02-15 15:10:00,SRV-02,44.3,4232.6,149.86,5072.88
2023-02-15 15:15:00,SRV-03,34.54,3788.01,201.55,6549.98
2023-02-15 15:20:00,SRV-04,45.87,4169.43,192.8,7473.37
2023-02-15 15:25:00,SRV-01,27.14,4321.94,141.43,5840.12
2023-02-15 15:30:00,SRV-02,29.01,3483.89,171.09,4144.67
2023-02-15 15:35:00,SRV-03,40.51,4386.69,157.18,4340.09
2023-02-15 15:40:00,SRV-04,46.47,4153.63,116.86,3913.99
2023-02-15 15:45:00,SRV-01,39.5,3568.44,162.14,3775.64
2023-02-15 15:50:00,SRV-02,39.22,4430.37,204.33,6476.59
2023-02-15 15:55:00,SRV-03,34.06,4564.07,215.31,4956.98
2023-02-15 16:00:00,SRV-04,39.13,4238.82,135.2,4664.48
2023-02-15 16:05:00,SRV-01,30.39,4681.55,93.93,4039.73
2023-02-15 16:10:00,SRV-02,19.19,3643.96,223.7,5285.78
2023-02-15 16:15:00,SRV-03,48.41,3320.89,109.14,5650.75
2023-02-15 16:20:00,SRV-04,31.58,4357.85,121.23,4903.08
2023-02-15 16:25:00,SRV-01,26.81,3837.81,55.07,6202.09
2023-02-15 16:30:00,SRV-02,37.64,4882.78,189.64,4891.79
2023-02-15 16:35:00,SRV-03,15.72,3243.46,122.56,6195.67
2023-02-15 16:40:00,SRV-04,51.57,4321.06,135.1,3723.11
2023-02-15 16:45:00,SRV-01,34.32,4408.96,152.44,5132.21
2023-02-15 16:50:00,SRV-02,19.03,4050.38,241.84,6083.1
2023-02-15 16:55:00,SRV-03,42.42,4089.73,177.56,2848.17
2023-02-15 17:00:00,SRV-04,19.68,3140.59,105.58,2882.56
2023-02-15 17:05:00,SRV-01,24.29,4420.67,183.98,7556.56
2023-02-15 17:10:00,SRV-02,41.86,3580.84,130.32,2364.9
2023-02-15 17:15:00,SRV-03,25.19,3675.27,157.12,5330.04
2023-02-15 17:20:00,SRV-04,29.55,3749.03,153.06,5238.98
2023-02-15 17:25:00,SRV-01,45.79,3901.49,131.67,5157.84
2023-02-15 17:30:00,SRV-02,34.34,4744.81,135.54,4037.99
2023-02-15 17:35:00,SRV-03,25.67,3285.76,90.02,6405.33
2023-02-15 17:40:00,SRV-04,30.91,3931.71,143.58,5383.3
2023-02-15 17:45:00,SRV-01,39.55,4032.33,24.8,5061.41
2023-02-15 17:50:00,SRV-02,24.09,3375.76,122.54,3930.81
2023-02-15 17:55:00,SRV-03,42.36,3504.17,140.56,4177.18
2023-02-15 18:00:00,SRV-04,27.39,3727.33,130.2,4329.94
2023-02-15 18:05:00,SRV-01,56.68,4346.66,134.31,5837.42
2023-02-15 18:10:00,SRV-02,32.54,4629.57,143.53,4987.79
2023-02-15 18:15:00,SRV-03,52.09,3984.12,87.84,4975.9
2023-02-15 18:20:00,SRV-04,51.41,3994.86,104.73,5718.32
2023-02-15 18:25:00,SRV-01,55.99,4114.2,149.47,3871.73
2023-02-15 18:30:00,SRV-02,42.67,3408.23,106.3,5102.39
2023-02-15 18:35:00,SRV-03,43.04,4157.54,149.7,6174.85
2023-02-15 18:40:00,SRV-04,35.97,4427.9,120.66,5824.82
2023-02-15 18:45:00,SRV-01,38.23,3644.62,218.17,5427.02
2023-02-15 18:50:00,SRV-02,43.76,3898.47,185.15,4484.48
2023-02-15 18:55:00,SRV-03,42.01,4066.79,117.46,5994.69
2023-02-15 19:00:00,SRV-04,30.36,3831.55,98.36,5727.56
2023-02-15 19:05:00,SRV-01,36.09,3664.55,217.44,5369.76
2023-02-15 19:10:00,SRV-02,52.63,4632.62,169.82,4322.63
2023-02-15 19:15:00,SRV-03,30.45,4146.85,106.21,5314.44
2023-02-15 19:20:00,SRV-04,34.39,4285.72,153.9,4943.16
2023-02-15 19:25:00,SRV-01,29.15,4647.07,114.93,3041.5
2023-02-15 19:30:00,SRV-02,41.15,3557.4,135.29,5207.06
2023-02-15 19:35:00,SRV-03,48.12,4279.21,142.57,4846.44
2023-02-15 19:40:00,SRV-04,54.68,4052.75,123.62,3521.31
2023-02-15 19:45:00,SRV-01,22.25,4531.31,238.25,4763.89
2023-02-15 19:50:00,SRV-02,47.62,4267.13,73.99,4959.45
2023-02-15 19:55:00,SRV-03,26.33,4758.9,132.81,5047.41
2023-02-15 20:00:00,SRV-04,27.29,4187.41,121.63,5173.71
2023-02-15 20:05:00,SRV-01,23.07,4738.16,159.26,5312.86
2023-02-15 20:10:00,SRV-02,40.72,3626.92,140.71,5616.87
2023-02-15 20:15:00,SRV-03,34.73,4672.17,195.85,5534.21
2023-02-15 20:20:00,SRV-04,37.46,4252.91,255.54,3828.06
2023-02-15 20:25:00,SRV-01,43.24,4002.49,121.9,5109.24
2023-02-15 20:30:00,SRV-02,45.61,3806.97,181.29,2943.48
2023-02-15 20:35:00,SRV-03,16.17,4502.66,129.72,5041.12
2023-02-15 20:40:00,SRV-04,28.9,4081.99,196.48,4923.12
2023-02-15 20:45:00,SRV-01,33.43,4395.63,84.89,4675.49
2023-02-15 20:50:00,SRV-02,37.26,3742.58,179.04,5373.42
2023-02-15 20:55:00,SRV-03,26.86,3655.62,161.08,6072.29
2023-02-15 21:00:00,SRV-04,34.45,2997.96,154.97,5040.17
2023-02-15 21:05:00,SRV-01,26.18,4470.15,113.06,6207.9
2023-02-15 21:10:00,SRV-02,48.56,4028.6,164.23,4313.53
2023-02-15 21:15:00,SRV-03,36.09,3172.72,129.93,4606.21
2023-02-15 21:20:00,SRV-04,53.3,3867.97,218.24,3500.5
2023-02-15 21:25:00,SRV-01,28.76,4541.41,141.51,4198.68
2023-02-15 21:30:00,SRV-02,21.44,3225.72,172.16,6015.12
2023-02-15 21:35:00,SRV-03,20.05,4872.61,142.48,5026.47
2023-02-15 21:40:00,SRV-04,19.5,2482.73,113.7,4808.33
2023-02-15 21:45:00,SRV-01,20.82,3012.59,139.63,6296.45
2023-02-15 21:50:00,SRV-02,42.14,4152.82,160.74,4788.92
2023-02-15 21:55:00,SRV-03,39.47,4276.31,142.12,5667.58
2023-02-15 22:00:00,SRV-04,55.11,4056.88,137.05,5359.59
2023-02-15 22:05:00,SRV-01,45.41,4931.76,112.13,5075.4
2023-02-15 22:10:00,SRV-02,30.17,3481.65,160.01,4618.77
2023-02-15 22:15:00,SRV-03,36.84,4212.7,182.28,5593.49
2023-02-15 22:20:00,SRV-04,34.78,3354.28,93.31,4902.82
2023-02-15 22:25:00,SRV-01,32.64,3921.27,192.62,4144.97
2023-02-15 22:30:00,SRV-02,26.62,3425.64,154.24,4442.83
2023-02-15 22:35:00,SRV-03,38.77,3515.79,118.69,4051.53
2023-02-15 22:40:00,SRV-04,39.05,3993.12,151.63,4136.66
2023-02-15 22:45:00,SRV-01,47.75,3699.7,151.19,5276.08
2023-02-15 22:50:00,SRV-02,33.8,4719.44,164.49,5493.26
2023-02-15 22:55:00,SRV-03,38.63,4680.36,112.77,4137.17
2023-02-15 23:00:00,SRV-04,36.69,4439.47,119.75,5784.7
2023-02-15 23:05:00,SRV-01,26.78,4556.96,155.68,6960.81
2023-02-15 23:10:00,SRV-02,28.58,4183.86,150.44,4766.45
2023-02-15 23:15:00,SRV-03,46.78,3827.92,155.45,6255.36
2023-02-15 23:20:00,SRV-04,17.88,4151.47,171.45,5841.81
2023-02-15 23:25:00,SRV-01,30.17,3343.87,176.95,6445.41
2023-02-15 23:30:00,SRV-02,26.44,3829.21,90.95,5621.47
2023-02-15 23:35:00,SRV-03,44.81,3793.81,72.27,5313.2
2023-02-15 23:40:00,SRV-04,22.79,3837.2,189.06,5364.85
2023-02-15 23:45:00,SRV-01,47.57,5203.1,179.71,5817.46
2023-02-15 23:50:00,SRV-02,31.18,3666.93,155.48,4291.23
2023-02-15 23:55:00,SRV-03,51.83,4379.22,198.95,4455.58
2023-02-16 00:00:00,SRV-04,21.57,3420.16,207.03,3729.61
2023-02-16 00:05:00,SRV-01,38.94,4584.17,185.45,5717.94
2023-02-16 00:10:00,SRV-02,43.64,4324.86,170.6,3588.82
2023-02-16 00:15:00,SRV-03,30.73,4439.15,160.89,5042.76
2023-02-16 00:20:00,SRV-04,14.42,3734.88,180.03,4510.5
2023-02-16 00:25:00,SRV-01,41.35,4148.77,126.89,6151.38
2023-02-16 00:30:00,SRV-02,30.9,3986.26,165.24,6160.13
2023-02-16 00:35:00,SRV-03,21.37,4305.86,147.16,4049.23
2023-02-16 00:40:00,SRV-04,41.28,4139.17,177.54,6397.8
2023-02-16 00:45:00,SRV-01,33.54,3839.24,161.66,3187.4
2023-02-16 00:50:00,SRV-02,46.69,4736.96,99.42,4400.91
2023-02-16 00:55:00,SRV-03,36.97,4389.42,121.54,6409.71
2023-02-16 01:00:00,SRV-04,38.11,3559.54,96.44,3102.47
2023-02-16 01:05:00,SRV-01,41.37,4186.93,107.56,3052.33
2023-02-16 01:10:00,SRV-02,18.58,4478.66,121.67,4641.43
2023-02-16 01:15:00,SRV-03,32.41,3935.29,132.22,5159.17
2023-02-16 01:20:00,SRV-04,51.46,5038.14,166.35,5549.17
2023-02-16 01:25:00,SRV-01,37.43,3972.69,103.08,3608.36
2023-02-16 01:30:00,SRV-02,29.69,4126.4,84.1,4769.74
2023-02-16 01:35:00,SRV-03,39.23,3459.31,166.67,5620.71
2023-02-16 01:40:00,SRV-04,35.58,3777.04,199.63,3754.46
2023-02-16 01:45:00,SRV-01,35.73,3945.26,125.6,3784.22
2023-02-16 01:50:00,SRV-02,42.1,2838.43,126.32,4056.98
2023-02-16 01:55:00,SRV-03,34.94,3377.74,73.27,4972.54
2023-02-16 02:00:00,SRV-04,40.67,3502.67,132.13,4963.31
2023-02-16 02:05:00,SRV-01,40.1,3779.2,144.54,6273.56
2023-02-16 02:10:00,SRV-02,43.15,4747.89,223.63,5394.87
2023-02-16 02:15:00,SRV-03,32.21,3871.96,105.77,4926.35
2023-02-16 02:20:00,SRV-04,44.04,3451.22,236.51,4088.52
2023-02-16 02:25:00,SRV-01,18.3,3979.19,206.47,3040.0
2023-02-16 02:30:00,SRV-02,39.2,3531.62,117.6,3471.02
2023-02-16 02:35:00,SRV-03,44.92,3947.05,111.07,4388.22
2023-02-16 02:40:00,SRV-04,22.42,4309.26,187.5,4177.18
2023-02-16 02:45:00,SRV-01,39.96,4077.71,96.87,5626.95
2023-02-16 02:50:00,SRV-02,16.64,4393.27,106.71,5203.03
2023-02-16 02:55:00,SRV-03,18.86,4427.56,203.5,3653.9
2023-02-16 03:00:00,SRV-04,40.07,3395.81,121.21,3998.59
2023-02-16 03:05:00,SRV-01,56.44,4377.15,197.0,6243.57
2023-02-16 03:10:00,SRV-02,24.78,3686.74,119.48,4454.24
2023-02-16 03:15:00,SRV-03,34.38,4273.47,155.29,5337.23
2023-02-16 03:20:00,SRV-04,34.23,4529.43,162.71,5469.49
2023-02-16 03:25:00,SRV-01,59.04,4326.94,121.13,5814.71
2023-02-16 03:30:00,SRV-02,47.34,3608.62,175.1,5872.62
2023-02-16 03:35:00,SRV-03,32.77,4058.43,178.32,6345.18
2023-02-16 03:40:00,SRV-04,37.41,4039.73,125.29,5347.32
2023-02-16 03:45:00,SRV-01,52.03,4715.45,108.09,6002.5
2023-02-16 03:50:00,SRV-02,44.71,3581.05,196.81,5949.71
2023-02-16 03:55:00,SRV-03,32.98,3605.22,204.01,4786.64
2023-02-16 04:00:00,SRV-04,34.14,5029.27,151.28,5075.75
2023-02-16 04:05:00,SRV-01,30.81,4864.74,174.77,3319.75
2023-02-16 04:10:00,SRV-02,34.65,4297.49,143.96,6062.52
2023-02-16 04:15:00,SRV-03,42.78,4575.33,79.12,4860.91
2023-02-16 04:20:00,SRV-04,44.34,3614.66,173.23,3095.97
2023-02-16 04:25:00,SRV-01,44.77,3700.13,141.61,4447.05
2023-02-16 04:30:00,SRV-02,46.24,3535.2,232.68,2781.85
2023-02-16 04:35:00,SRV-03,35.56,4549.14,157.56,6476.31
2023-02-16 04:40:00,SRV-04,37.12,4632.61,186.2,5708.79
2023-02-16 04:45:00,SRV-01,27.35,4133.74,152.89,5410.79
2023-02-16 04:50:00,SRV-02,39.44,4618.86,130.46,6365.16
2023-02-16 04:55:00,SRV-03,44.69,4603.05,137.58,7595.68
2023-02-16 05:00:00,SRV-04,21.65,4163.88,206.83,4110.89
2023-02-16 05:05:00,SRV-01,30.03,3089.18,163.31,2040.47
2023-02-16 05:10:00,SRV-02,40.39,3285.75,228.58,3742.18
2023-02-16 05:15:00,SRV-03,36.14,4306.29,167.32,5852.73
2023-02-16 05:20:00,SRV-04,52.03,4307.79,157.25,6104.53
2023-02-16 05:25:00,SRV-01,46.64,4463.51,182.75,3474.24
2023-02-16 05:30:00,SRV-02,30.15,4187.73,170.44,5708.99
2023-02-16 05:35:00,SRV-03,32.96,4377.37,124.42,4274.45
2023-02-16 05:40:00,SRV-04,46.02,2564.78,145.76,7622.89
2023-02-16 05:45:00,SRV-01,16.28,4148.89,184.41,3197.92
2023-02-16 05:50:00,SRV-02,35.05,3632.57,160.41,7874.14
2023-02-16 05:55:00,SRV-03,48.28,3863.65,186.1,4817.86
2023-02-16 06:00:00,SRV-04,25.08,3579.61,156.48,3857.5
2023-02-16 06:05:00,SRV-01,36.55,4266.17,158.69,3540.09
2023-02-16 06:10:00,SRV-02,49.52,3649.6,178.42,5417.3
2023-02-16 06:15:00,SRV-03,55.69,3523.51,183.31,5491.79
2023-02-16 06:20:00,SRV-04,41.46,4240.43,69.65,3798.18
2023-02-16 06:25:00,SRV-01,30.04,2643.51,147.59,6371.16
2023-02-16 06:30:00,SRV-02,51.82,5049.15,153.21,6150.0
