date,transaction_id,user_id,product_category,price,qty,total_revenue,discount_applied
2021-04-15 08:35:00,TXN-104559,USR-4424,Home,321.1,1,321.1,0.0
2021-04-15 08:50:00,TXN-104560,USR-1018,Electronics,405.75,2,811.5,0.0
2021-04-15 09:23:00,TXN-104561,USR-1152,Home,170.42,4,593.06,0.13
2021-04-15 10:20:00,TXN-104562,USR-3752,Home,165.05,4,660.2,0.0
2021-04-15 10:53:00,TXN-104563,USR-8432,Home,439.32,1,439.32,0.0
2021-04-15 11:05:00,TXN-104564,USR-3424,Electronics,77.94,3,233.82,0.0
2021-04-15 11:33:00,TXN-104565,USR-5017,Electronics,308.47,1,234.44,0.24
2021-04-15 12:05:00,TXN-104566,USR-3430,Sports,27.58,5,118.59,0.14
2021-04-15 12:37:00,TXN-104567,USR-6472,Toys,81.28,3,243.84,0.0
2021-04-15 12:56:00,TXN-104568,USR-9990,Clothing,19.82,2,39.64,0.0
2021-04-15 13:46:00,TXN-104569,USR-3640,Sports,42.1,4,168.4,0.0
2021-04-15 14:45:00,TXN-104570,USR-6665,Toys,247.79,5,1238.95,0.0
2021-04-15 15:24:00,TXN-104571,USR-3526,Sports,388.68,5,1943.4,0.0
2021-04-15 16:00:00,TXN-104572,USR-3720,Toys,411.97,5,2059.85,0.0
2021-04-15 16:06:00,TXN-104573,USR-4245,Home,150.73,4,524.54,0.13
2021-04-15 16:54:00,TXN-104574,USR-8881,Sports,412.65,4,1237.95,0.25
2021-04-15 17:25:00,TXN-104575,USR-5779,Electronics,385.96,4,1265.95,0.18
2021-04-15 17:40:00,TXN-104576,USR-8275,Home,249.85,4,999.4,0.0
2021-04-15 18:09:00,TXN-104577,USR-5067,Sports,218.97,3,624.06,0.05
2021-04-15 18:59:00,TXN-104578,USR-9346,Clothing,398.42,2,796.84,0.0
2021-04-15 19:56:00,TXN-104579,USR-7702,Electronics,360.54,2,721.08,0.0
2021-04-15 20:48:00,TXN-104580,USR-2461,Toys,355.03,5,1775.15,0.0
2021-04-15 21:46:00,TXN-104581,USR-4832,Clothing,362.71,4,1450.84,0.0
2021-04-15 22:43:00,TXN-104582,USR-2299,Clothing,343.61,3,1030.83,0.0
2021-04-15 23:24:00,TXN-104583,USR-4080,Electronics,343.96,4,1375.84,0.0
2021-04-16 00:18:00,TXN-104584,USR-7291,Clothing,116.23,2,232.46,0.0
2021-04-16 01:18:00,TXN-104585,USR-4396,Electronics,286.93,4,1021.47,0.11
2021-04-16 01:37:00,TXN-104586,USR-8862,Electronics,406.26,4,1625.04,0.0
2021-04-16 01:47:00,TXN-104587,USR-1455,Toys,453.04,5,2265.2,0.0
2021-04-16 02:08:00,TXN-104588,USR-5754,Sports,377.11,5,1885.55,0.0
2021-04-16 02:16:00,TXN-104589,USR-5909,Clothing,390.2,4,1560.8,0.0
2021-04-16 02:37:00,TXN-104590,USR-2527,Toys,54.36,4,217.44,0.0
2021-04-16 03:15:00,TXN-104591,USR-3102,Electronics,189.02,2,317.55,0.16
2021-04-16 03:21:00,TXN-104592,USR-4092,Home,101.55,3,292.46,0.04
2021-04-16 04:19:00,TXN-104593,USR-8361,Electronics,166.82,3,400.37,0.2
2021-04-16 04:34:00,TXN-104594,USR-1214,Home,103.54,3,276.45,0.11
2021-04-16 04:50:00,TXN-104595,USR-4635,Home,492.4,2,984.8,0.0
2021-04-16 04:58:00,TXN-104596,USR-1847,Clothing,405.22,1,405.22,0.0
2021-04-16 05:25:00,TXN-104597,USR-8684,Clothing,311.87,3,860.76,0.08
2021-04-16 05:45:00,TXN-104598,USR-6754,Sports,331.94,2,663.88,0.0
2021-04-16 06:04:00,TXN-104599,USR-8068,Toys,331.66,2,663.32,0.0
2021-04-16 07:02:00,TXN-104600,USR-8218,Sports,220.32,1,220.32,0.0
2021-04-16 07:56:00,TXN-104601,USR-8398,Toys,418.83,4,1675.32,0.0
2021-04-16 08:25:00,TXN-104602,USR-6522,Clothing,459.82,1,459.82,0.0
2021-04-16 09:08:00,TXN-104603,USR-1267,Home,129.88,5,649.4,0.0
2021-04-16 09:49:00,TXN-104604,USR-1736,Clothing,352.55,1,352.55,0.0
2021-04-16 10:18:00,TXN-104605,USR-8216,Electronics,468.7,4,1781.06,0.05
2021-04-16 11:01:00,TXN-104606,USR-2472,Electronics,265.68,2,531.36,0.0
2021-04-16 11:58:00,TXN-104607,USR-3255,Home,347.66,1,347.66,0.0
2021-04-16 12:07:00,TXN-104608,USR-5503,Sports,177.13,3,531.39,0.0
2021-04-16 12:48:00,TXN-104609,USR-1968,Sports,353.47,1,353.47,0.0
2021-04-16 13:23:00,TXN-104610,USR-4537,Sports,213.64,3,640.92,0.0
2021-04-16 14:04:00,TXN-104611,USR-8365,Electronics,145.04,2,290.08,0.0
2021-04-16 15:02:00,TXN-104612,USR-5548,Sports,384.77,4,1539.08,0.0
2021-04-16 15:31:00,TXN-104613,USR-6781,Clothing,238.07,2,476.14,0.0
2021-04-16 16:02:00,TXN-104614,USR-2558,Electronics,264.85,2,529.7,0.0
2021-04-16 16:52:00,TXN-104615,USR-2406,Toys,200.56,5,1002.8,0.0
2021-04-16 17:00:00,TXN-104616,USR-2190,Sports,232.6,1,232.6,0.0
2021-04-16 17:18:00,TXN-104617,USR-7143,Home,301.56,5,1115.77,0.26
2021-04-16 17:40:00,TXN-104618,USR-7865,Sports,439.32,4,1493.69,0.15
2021-04-16 18:03:00,TXN-104619,USR-7963,Sports,280.78,2,511.02,0.09
2021-04-16 18:50:00,TXN-104620,USR-2210,Electronics,399.38,1,291.55,0.27
2021-04-16 19:06:00,TXN-104621,USR-5020,Clothing,97.58,4,390.32,0.0
2021-04-16 19:49:00,TXN-104622,USR-2340,Toys,58.07,2,116.14,0.0
2021-04-16 20:04:00,TXN-104623,USR-1719,Electronics,168.01,5,840.05,0.0
2021-04-16 20:29:00,TXN-104624,USR-4870,Clothing,223.78,2,447.56,0.0
2021-04-16 20:57:00,TXN-104625,USR-2341,Home,471.49,4,1471.05,0.22
2021-04-16 21:10:00,TXN-104626,USR-5007,Sports,343.29,1,343.29,0.0
2021-04-16 22:07:00,TXN-104627,USR-7029,Toys,17.88,4,65.8,0.08
2021-04-16 22:26:00,TXN-104628,USR-9728,Sports,273.39,4,1093.56,0.0
2021-04-16 23:22:00,TXN-104629,USR-1994,Home,312.48,3,937.44,0.0
2021-04-17 00:11:00,TXN-104630,USR-6404,Clothing,454.37,2,908.74,0.0
2021-04-17 00:28:00,TXN-104631,USR-4434,Toys,444.32,2,888.64,0.0
2021-04-17 00:44:00,TXN-104632,USR-3504,Toys,79.72,5,398.6,0.0
2021-04-17 00:57:00,TXN-104633,USR-6225,Clothing,50.09,2,100.18,0.0
2021-04-17 01:26:00,TXN-104634,USR-8716,Sports,22.39,4,89.56,0.0
2021-04-17 02:00:00,TXN-104635,USR-1592,Electronics,206.02,5,978.6,0.05
2021-04-17 02:58:00,TXN-104636,USR-8146,Electronics,268.59,2,537.18,0.0
2021-04-17 03:15:00,TXN-104637,USR-4784,Toys,401.46,3,1204.38,0.0
2021-04-17 03:55:00,TXN-104638,USR-3706,Sports,382.81,5,1914.05,0.0
2021-04-17 04:02:00,TXN-104639,USR-4430,Sports,81.86,1,81.86,0.0
2021-04-17 04:42:00,TXN-104640,USR-9561,Electronics,292.23,5,1095.86,0.25
2021-04-17 05:14:00,TXN-104641,USR-2331,Electronics,256.38,5,1269.08,0.01
2021-04-17 05:45:00,TXN-104642,USR-8699,Toys,438.93,5,2194.65,0.0
2021-04-17 06:15:00,TXN-104643,USR-8903,Home,81.93,5,401.46,0.02
2021-04-17 06:32:00,TXN-104644,USR-2592,Toys,312.19,1,312.19,0.0
2021-04-17 06:59:00,TXN-104645,USR-2752,Home,290.49,4,1161.96,0.0
2021-04-17 07:17:00,TXN-104646,USR-1657,Home,439.29,1,439.29,0.0
2021-04-17 07:50:00,TXN-104647,USR-6683,Clothing,479.07,3,1437.21,0.0
2021-04-17 08:15:00,TXN-104648,USR-5255,Home,300.23,4,1200.92,0.0
2021-04-17 08:30:00,TXN-104649,USR-8236,Electronics,340.02,4,979.26,0.28
2021-04-17 09:26:00,TXN-104650,USR-4567,Home,302.52,5,1073.95,0.29
2021-04-17 10:22:00,TXN-104651,USR-4455,Electronics,352.49,1,289.04,0.18
2021-04-17 11:14:00,TXN-104652,USR-6250,Clothing,418.93,3,1256.79,0.0
2021-04-17 11:57:00,TXN-104653,USR-3504,Electronics,280.49,3,723.66,0.14
2021-04-17 12:29:00,TXN-104654,USR-9771,Clothing,55.31,3,134.4,0.19
2021-04-17 12:37:00,TXN-104655,USR-8825,Sports,66.86,4,267.44,0.0
2021-04-17 12:57:00,TXN-104656,USR-8068,Electronics,490.29,4,1412.04,0.28
2021-04-17 13:16:00,TXN-104657,USR-4186,Sports,142.74,2,285.48,0.0
2021-04-17 13:44:00,TXN-104658,USR-6368,Electronics,180.16,1,171.15,0.05
2021-04-17 14:12:00,TXN-104659,USR-3952,Electronics,288.28,4,1153.12,0.0
2021-04-17 14:20:00,TXN-104660,USR-2929,Sports,364.44,3,1093.32,0.0
2021-04-17 14:51:00,TXN-104661,USR-3193,Toys,58.49,1,58.49,0.0
2021-04-17 15:49:00,TXN-104662,USR-8584,Sports,453.35,4,1432.59,0.21
2021-04-17 16:38:00,TXN-104663,USR-8484,Home,310.63,5,1320.18,0.15
2021-04-17 16:53:00,TXN-104664,USR-5784,Electronics,206.9,1,206.9,0.0
2021-04-17 17:34:00,TXN-104665,USR-3611,Sports,497.79,2,995.58,0.0
2021-04-17 18:06:00,TXN-104666,USR-2753,Home,204.01,1,204.01,0.0
2021-04-17 18:24:00,TXN-104667,USR-3303,Home,322.74,4,1290.96,0.0
2021-04-17 18:58:00,TXN-104668,USR-7198,Home,172.62,2,258.93,0.25
2021-04-17 19:13:00,TXN-104669,USR-4268,Sports,305.53,3,843.26,0.08
2021-04-17 19:48:00,TXN-104670,USR-5087,Home,487.84,4,1951.36,0.0
2021-04-17 20:16:00,TXN-104671,USR-2626,Home,274.6,4,790.85,0.28
2021-04-17 20:44:00,TXN-104672,USR-1681,Home,357.53,4,1430.12,0.0
2021-04-17 21:14:00,TXN-104673,USR-6823,Electronics,34.45,4,137.8,0.0
2021-04-17 22:08:00,TXN-104674,USR-2516,Home,279.71,4,794.38,0.29
2021-04-17 23:08:00,TXN-104675,USR-7001,Home,175.65,2,351.3,0.0
2021-04-17 23:18:00,TXN-104676,USR-3296,Home,197.87,3,575.8,0.03
2021-04-17 23:27:00,TXN-104677,USR-7386,Toys,149.58,1,149.58,0.0
2021-04-18 00:11:00,TXN-104678,USR-1069,Home,54.33,5,271.65,0.0
2021-04-18 00:55:00,TXN-104679,USR-2209,Electronics,64.58,1,64.58,0.0
2021-04-18 01:28:00,TXN-104680,USR-6562,Electronics,363.86,4,1455.44,0.0
2021-04-18 02:18:00,TXN-104681,USR-4879,Sports,62.94,1,58.53,0.07
2021-04-18 02:45:00,TXN-104682,USR-5403,Clothing,386.78,2,603.38,0.22
2021-04-18 03:40:00,TXN-104683,USR-4624,Toys,342.11,3,1026.33,0.0
2021-04-18 03:50:00,TXN-104684,USR-7630,Clothing,48.91,5,244.55,0.0
2021-04-18 04:12:00,TXN-104685,USR-6869,Clothing,292.88,5,1464.4,0.0
2021-04-18 05:00:00,TXN-104686,USR-3021,Electronics,330.1,4,1320.4,0.0
2021-04-18 05:49:00,TXN-104687,USR-7746,Sports,221.55,3,664.65,0.0
2021-04-18 06:15:00,TXN-104688,USR-9160,Sports,291.46,1,218.59,0.25
2021-04-18 06:20:00,TXN-104689,USR-5736,Toys,384.88,5,1924.4,0.0
2021-04-18 06:47:00,TXN-104690,USR-2507,Sports,270.53,4,1082.12,0.0
2021-04-18 07:23:00,TXN-104691,USR-6178,Sports,181.58,3,544.74,0.0
2021-04-18 08:08:00,TXN-104692,USR-2081,Electronics,296.01,3,763.71,0.14
2021-04-18 08:59:00,TXN-104693,USR-3437,Toys,149.12,5,745.6,0.0
2021-04-18 09:58:00,TXN-104694,USR-1332,Home,318.21,3,954.63,0.0
2021-04-18 10:08:00,TXN-104695,USR-2747,Clothing,105.57,4,380.05,0.1
2021-04-18 10:57:00,TXN-104696,USR-1190,Sports,86.38,5,349.84,0.19
2021-04-18 11:49:00,TXN-104697,USR-3103,Clothing,98.45,2,196.9,0.0
2021-04-18 12:31:00,TXN-104698,USR-8668,Electronics,483.08,1,483.08,0.0
2021-04-18 12:59:00,TXN-104699,USR-6454,Sports,284.43,5,1336.82,0.06
2021-04-18 13:51:00,TXN-104700,USR-9863,Clothing,293.72,4,869.41,0.26
2021-04-18 14:40:00,TXN-104701,USR-1832,Sports,136.93,3,410.79,0.0
2021-04-18 14:51:00,TXN-104702,USR-5416,Sports,439.27,5,2196.35,0.0
2021-04-18 15:14:00,TXN-104703,USR-7387,Clothing,118.74,3,356.22,0.0
2021-04-18 15:25:00,TXN-104704,USR-3102,Sports,459.64,5,2298.2,0.0
2021-04-18 15:54:00,TXN-104705,USR-8102,Home,328.0,2,656.0,0.0
2021-04-18 16:09:00,TXN-104706,USR-7012,Sports,383.63,4,1519.17,0.01
2021-04-18 16:51:00,TXN-104707,USR-7639,Toys,77.63,5,368.74,0.05
2021-04-18 17:28:00,TXN-104708,USR-5358,Electronics,120.51,5,602.55,0.0
2021-04-18 17:57:00,TXN-104709,USR-4451,Electronics,200.12,3,552.33,0.08
2021-04-18 18:08:00,TXN-104710,USR-9965,Toys,239.91,5,1199.55,0.0
2021-04-18 18:22:00,TXN-104711,USR-2226,Electronics,14.11,3,42.33,0.0
2021-04-18 19:00:00,TXN-104712,USR-6310,Clothing,439.99,5,2199.95,0.0
2021-04-18 19:50:00,TXN-104713,USR-1588,Sports,264.88,3,635.71,0.2
2021-04-18 20:26:00,TXN-104714,USR-6685,Sports,220.34,4,881.36,0.0
2021-04-18 20:36:00,TXN-104715,USR-8914,Electronics,485.52,4,1942.08,0.0
2021-04-18 20:42:00,TXN-104716,USR-4155,Sports,281.49,5,1154.11,0.18
2021-04-18 20:57:00,TXN-104717,USR-1266,Clothing,76.05,4,304.2,0.0
2021-04-18 21:47:00,TXN-104718,USR-3983,Toys,96.88,3,229.61,0.21
2021-04-18 22:35:00,TXN-104719,USR-2679,Electronics,413.65,1,413.65,0.0
2021-04-18 23:08:00,TXN-104720,USR-9399,Electronics,231.58,3,694.74,0.0
2021-04-18 23:22:00,TXN-104721,USR-6957,Home,67.06,5,335.3,0.0
2021-04-19 00:21:00,TXN-104722,USR-9332,Sports,147.21,2,294.42,0.0
2021-04-19 00:30:00,TXN-104723,USR-3295,Electronics,391.61,5,1448.96,0.26
2021-04-19 00:44:00,TXN-104724,USR-8135,Clothing,394.77,3,1184.31,0.0
2021-04-19 00:55:00,TXN-104725,USR-5370,Clothing,168.04,4,672.16,0.0
2021-04-19 01:03:00,TXN-104726,USR-6038,Clothing,380.13,1,380.13,0.0
2021-04-19 01:52:00,TXN-104727,USR-9867,Sports,256.31,4,1025.24,0.0
2021-04-19 02:23:00,TXN-104728,USR-1753,Clothing,109.01,2,218.02,0.0
2021-04-19 02:54:00,TXN-104729,USR-9439,Home,89.03,1,87.25,0.02
2021-04-19 03:23:00,TXN-104730,USR-4971,Toys,191.26,1,191.26,0.0
2021-04-19 03:59:00,TXN-104731,USR-8387,Clothing,303.48,4,1201.78,0.01
2021-04-19 04:40:00,TXN-104732,USR-5987,Electronics,60.12,4,197.19,0.18
2021-04-19 05:26:00,TXN-104733,USR-5170,Toys,106.01,1,95.41,0.1
2021-04-19 06:25:00,TXN-104734,USR-4001,Sports,161.66,5,808.3,0.0
2021-04-19 07:01:00,TXN-104735,USR-1457,Home,329.95,1,329.95,0.0
2021-04-19 07:36:00,TXN-104736,USR-7773,Electronics,362.49,2,724.98,0.0
2021-04-19 07:53:00,TXN-104737,USR-4646,Sports,269.8,2,415.49,0.23
2021-04-19 08:33:00,TXN-104738,USR-5851,Electronics,152.89,2,256.86,0.16
2021-04-19 08:50:00,TXN-104739,USR-4952,Sports,39.05,3,110.12,0.06
2021-04-19 09:10:00,TXN-104740,USR-5538,Sports,270.82,1,211.24,0.22
2021-04-19 09:42:00,TXN-104741,USR-9890,Electronics,109.6,2,219.2,0.0
2021-04-19 09:52:00,TXN-104742,USR-6475,Sports,175.38,2,350.76,0.0
2021-04-19 10:47:00,TXN-104743,USR-9904,Clothing,295.19,4,1180.76,0.0
2021-04-19 11:10:00,TXN-104744,USR-3091,Electronics,457.21,4,1389.92,0.24
2021-04-19 11:48:00,TXN-104745,USR-7548,Home,183.37,3,550.11,0.0
2021-04-19 12:14:00,TXN-104746,USR-6419,Electronics,369.83,3,1109.49,0.0
2021-04-19 12:44:00,TXN-104747,USR-3683,Sports,348.37,1,348.37,0.0
2021-04-19 13:35:00,TXN-104748,USR-7851,Home,261.26,4,1045.04,0.0
2021-04-19 13:41:00,TXN-104749,USR-9405,Clothing,69.66,1,69.66,0.0
2021-04-19 14:10:00,TXN-104750,USR-7248,Toys,274.97,2,549.94,0.0
2021-04-19 14:43:00,TXN-104751,USR-8837,Clothing,265.07,5,1325.35,0.0
2021-04-19 15:32:00,TXN-104752,USR-3813,Home,417.81,3,1253.43,0.0
2021-04-19 16:18:00,TXN-104753,USR-2044,Toys,483.93,3,1451.79,0.0
2021-04-19 16:57:00,TXN-104754,USR-3469,Sports,468.85,2,937.7,0.0
2021-04-19 17:07:00,TXN-104755,USR-1808,Electronics,271.56,3,594.72,0.27
2021-04-19 17:15:00,TXN-104756,USR-5032,Clothing,411.9,4,1482.84,0.1
2021-04-19 17:20:00,TXN-104757,USR-3605,Toys,232.01,3,696.03,0.0
2021-04-19 17:39:00,TXN-104758,USR-3674,Home,211.48,4,845.92,0.0
2021-04-19 18:08:00,TXN-104759,USR-6120,Toys,105.22,3,315.66,0.0
2021-04-19 18:18:00,TXN-104760,USR-5096,Electronics,179.41,1,152.5,0.15
2021-04-19 18:32:00,TXN-104761,USR-4979,Sports,464.14,5,2320.7,0.0
2021-04-19 18:53:00,TXN-104762,USR-9204,Electronics,226.19,4,904.76,0.0
2021-04-19 19:32:00,TXN-104763,USR-6178,Electronics,156.41,5,782.05,0.0
2021-04-19 20:00:00,TXN-104764,USR-1634,Electronics,199.89,5,889.51,0.11
2021-04-19 20:25:00,TXN-104765,USR-6049,Electronics,387.07,4,1548.28,0.0
2021-04-19 20:49:00,TXN-104766,USR-4092,Toys,132.38,1,132.38,0.0
2021-04-19 21:14:00,TXN-104767,USR-2598,Clothing,62.3,5,311.5,0.0
2021-04-19 21:37:00,TXN-104768,USR-3618,Home,354.45,3,1063.35,0.0
2021-04-19 22:24:00,TXN-104769,USR-8296,Clothing,206.67,1,206.67,0.0
2021-04-19 22:41:00,TXN-104770,USR-4376,Home,478.09,5,1721.12,0.28
2021-04-19 23:28:00,TXN-104771,USR-3231,Sports,484.12,2,968.24,0.0
2021-04-20 00:19:00,TXN-104772,USR-6053,Sports,310.25,1,310.25,0.0
2021-04-20 00:24:00,TXN-104773,USR-8939,Clothing,194.18,4,776.72,0.0
2021-04-20 00:43:00,TXN-104774,USR-3365,Home,402.46,2,804.92,0.0
2021-04-20 01:13:00,TXN-104775,USR-9262,Sports,59.08,4,236.32,0.0
2021-04-20 01:55:00,TXN-104776,USR-2554,Clothing,407.2,5,2036.0,0.0
2021-04-20 02:54:00,TXN-104777,USR-8866,Sports,70.96,1,70.96,0.0
2021-04-20 03:27:00,TXN-104778,USR-7768,Electronics,447.72,3,1262.57,0.06
2021-04-20 04:13:00,TXN-104779,USR-3361,Electronics,315.92,3,947.76,0.0
2021-04-20 04:59:00,TXN-104780,USR-4298,Home,215.42,3,646.26,0.0
2021-04-20 05:42:00,TXN-104781,USR-4126,Sports,459.11,1,459.11,0.0
2021-04-20 05:47:00,TXN-104782,USR-7783,Toys,495.96,1,495.96,0.0
2021-04-20 06:08:00,TXN-104783,USR-5399,Electronics,408.44,2,792.37,0.03
2021-04-20 06:20:00,TXN-104784,USR-5861,Clothing,36.38,3,93.86,0.14
2021-04-20 06:49:00,TXN-104785,USR-6960,Home,438.46,4,1753.84,0.0
2021-04-20 07:38:00,TXN-104786,USR-9218,Home,239.93,2,374.29,0.22
2021-04-20 08:15:00,TXN-104787,USR-9066,Clothing,146.86,4,587.44,0.0
2021-04-20 08:40:00,TXN-104788,USR-4151,Home,410.31,2,820.62,0.0
2021-04-20 09:05:00,TXN-104789,USR-1759,Clothing,214.19,5,1070.95,0.0
2021-04-20 09:45:00,TXN-104790,USR-9903,Sports,226.76,3,517.01,0.24
2021-04-20 10:14:00,TXN-104791,USR-2878,Toys,256.68,2,513.36,0.0
2021-04-20 10:56:00,TXN-104792,USR-7023,Home,101.33,3,218.87,0.28
2021-04-20 11:27:00,TXN-104793,USR-7649,Electronics,281.17,2,416.13,0.26
2021-04-20 12:13:00,TXN-104794,USR-4780,Electronics,163.19,5,815.95,0.0
2021-04-20 12:56:00,TXN-104795,USR-1169,Electronics,438.0,3,1314.0,0.0
2021-04-20 13:15:00,TXN-104796,USR-9013,Clothing,416.23,4,1664.92,0.0
2021-04-20 14:01:00,TXN-104797,USR-2970,Electronics,223.76,4,895.04,0.0
2021-04-20 14:37:00,TXN-104798,USR-8287,Toys,380.87,4,1523.48,0.0
2021-04-20 15:00:00,TXN-104799,USR-5939,Sports,364.23,4,1296.66,0.11
2021-04-20 15:59:00,TXN-104800,USR-1276,Clothing,88.86,5,444.3,0.0
2021-04-20 16:54:00,TXN-104801,USR-5571,Sports,337.09,2,532.6,0.21
2021-04-20 17:40:00,TXN-104802,USR-6947,Home,400.19,2,680.32,0.15
2021-04-20 18:14:00,TXN-104803,USR-9355,Toys,31.04,3,93.12,0.0
2021-04-20 18:34:00,TXN-104804,USR-7506,Home,52.86,1,42.82,0.19
2021-04-20 19:22:00,TXN-104805,USR-5526,Sports,96.91,5,339.18,0.3
2021-04-20 19:34:00,TXN-104806,USR-2725,Sports,31.79,2,63.58,0.0
2021-04-20 20:04:00,TXN-104807,USR-6837,Toys,380.71,5,1903.55,0.0
2021-04-20 20:47:00,TXN-104808,USR-5143,Sports,193.65,5,968.25,0.0
2021-04-20 21:45:00,TXN-104809,USR-3999,Clothing,285.91,2,571.82,0.0
2021-04-20 22:01:00,TXN-104810,USR-5837,Clothing,108.9,5,544.5,0.0
2021-04-20 22:17:00,TXN-104811,USR-7788,Toys,202.86,4,811.44,0.0
2021-04-20 23:16:00,TXN-104812,USR-2211,Electronics,241.04,4,694.2,0.28
2021-04-21 00:00:00,TXN-104813,USR-1708,Electronics,294.03,5,1470.15,0.0
2021-04-21 00:46:00,TXN-104814,USR-8610,Home,498.39,5,2491.95,0.0
2021-04-21 01:02:00,TXN-104815,USR-1089,Sports,461.57,2,923.14,0.0
2021-04-21 01:16:00,TXN-104816,USR-6817,Clothing,331.61,4,1326.44,0.0
2021-04-21 01:35:00,TXN-104817,USR-4512,Electronics,220.91,4,883.64,0.0
2021-04-21 02:19:00,TXN-104818,USR-2770,Clothing,357.79,1,350.63,0.02
2021-04-21 02:29:00,TXN-104819,USR-2379,Toys,122.67,5,429.34,0.3
2021-04-21 03:27:00,TXN-104820,USR-4184,Electronics,122.96,4,491.84,0.0
2021-04-21 04:08:00,TXN-104821,USR-4388,Toys,195.59,5,753.02,0.23
2021-04-21 04:38:00,TXN-104822,USR-2203,Electronics,333.49,5,1667.45,0.0
2021-04-21 05:14:00,TXN-104823,USR-9611,Toys,172.09,1,172.09,0.0
2021-04-21 05:47:00,TXN-104824,USR-5764,Toys,321.93,4,1287.72,0.0
2021-04-21 06:42:00,TXN-104825,USR-9375,Home,211.0,5,970.6,0.08
2021-04-21 07:18:00,TXN-104826,USR-6922,Clothing,224.14,2,448.28,0.0
2021-04-21 08:13:00,TXN-104827,USR-6321,Sports,346.25,1,346.25,0.0
2021-04-21 08:29:00,TXN-104828,USR-6068,Sports,65.24,3,195.72,0.0
2021-04-21 08:36:00,TXN-104829,USR-5146,Toys,176.63,3,392.12,0.26
2021-04-21 08:52:00,TXN-104830,USR-4358,Toys,460.12,5,2300.6,0.0
2021-04-21 09:35:00,TXN-104831,USR-3931,Clothing,228.26,1,228.26,0.0
2021-04-21 10:03:00,TXN-104832,USR-5314,Clothing,215.57,4,862.28,0.0
2021-04-21 10:19:00,TXN-104833,USR-3675,Toys,184.96,4,739.84,0.0
2021-04-21 11:18:00,TXN-104834,USR-9018,Sports,191.37,4,765.48,0.0
2021-04-21 11:36:00,TXN-104835,USR-4608,Sports,370.5,4,1482.0,0.0
2021-04-21 12:35:00,TXN-104836,USR-2306,Electronics,498.61,1,498.61,0.0
2021-04-21 12:43:00,TXN-104837,USR-6722,Home,451.18,5,2255.9,0.0
2021-04-21 13:27:00,TXN-104838,USR-8562,Sports,150.19,2,300.38,0.0
2021-04-21 13:57:00,TXN-104839,USR-4688,Clothing,75.28,5,376.4,0.0
2021-04-21 14:56:00,TXN-104840,USR-3995,Electronics,120.26,1,120.26,0.0
2021-04-21 15:24:00,TXN-104841,USR-2470,Home,26.81,4,78.29,0.27
2021-04-21 16:03:00,TXN-104842,USR-4081,Toys,489.54,5,2325.32,0.05
2021-04-21 17:03:00,TXN-104843,USR-7604,Home,154.72,3,464.16,0.0
2021-04-21 17:53:00,TXN-104844,USR-8750,Home,489.49,3,1468.47,0.0
2021-04-21 18:31:00,TXN-104845,USR-3332,Home,98.79,4,395.16,0.0
2021-04-21 19:30:00,TXN-104846,USR-5615,Home,190.43,5,952.15,0.0
2021-04-21 19:58:00,TXN-104847,USR-3683,Home,258.52,3,775.56,0.0
2021-04-21 20:06:00,TXN-104848,USR-6140,Sports,43.96,5,153.86,0.3
2021-04-21 20:21:00,TXN-104849,USR-2520,Toys,247.61,1,247.61,0.0
2021-04-21 21:06:00,TXN-104850,USR-3310,Electronics,213.71,2,427.42,0.0
2021-04-21 21:30:00,TXN-104851,USR-5752,Electronics,150.28,4,601.12,0.0
2021-04-21 22:13:00,TXN-104852,USR-3224,Electronics,41.24,4,160.01,0.03
2021-04-21 22:55:00,TXN-104853,USR-9161,Toys,420.41,1,420.41,0.0
2021-04-21 23:15:00,TXN-104854,USR-9759,Electronics,159.17,3,477.51,0.0
2021-04-21 23:36:00,TXN-104855,USR-9783,Clothing,331.69,1,331.69,0.0
2021-04-21 23:48:00,TXN-104856,USR-9384,Electronics,238.94,4,955.76,0.0
2021-04-22 00:41:00,TXN-104857,USR-8372,Electronics,474.24,5,2371.2,0.0
2021-04-22 01:08:00,TXN-104858,USR-9590,Electronics,38.72,5,193.6,0.0
2021-04-22 01:17:00,TXN-104859,USR-2450,Sports,426.26,5,1747.67,0.18
2021-04-22 02:17:00,TXN-104860,USR-7365,Electronics,240.91,2,419.18,0.13
2021-04-22 03:03:00,TXN-104861,USR-1529,Sports,364.44,5,1731.09,0.05
2021-04-22 03:27:00,TXN-104862,USR-2925,Home,234.51,4,938.04,0.0
2021-04-22 04:09:00,TXN-104863,USR-3185,Sports,51.96,3,155.88,0.0
2021-04-22 04:49:00,TXN-104864,USR-9038,Clothing,368.11,5,1730.12,0.06
2021-04-22 05:32:00,TXN-104865,USR-6537,Clothing,380.74,2,761.48,0.0
2021-04-22 06:24:00,TXN-104866,USR-8395,Electronics,403.86,3,1211.58,0.0
2021-04-22 07:14:00,TXN-104867,USR-6462,Home,19.86,1,19.86,0.0
2021-04-22 08:06:00,TXN-104868,USR-4313,Home,380.18,2,760.36,0.0
2021-04-22 08:53:00,TXN-104869,USR-2735,Toys,306.31,4,1225.24,0.0
2021-04-22 09:10:00,TXN-104870,USR-3066,Toys,380.46,4,1339.22,0.12
2021-04-22 09:41:00,TXN-104871,USR-6300,Sports,93.43,4,373.72,0.0
