timestamp,sensor_id,temperature_c,humidity_pct,vibration_hz
2023-09-13 23:52:00,SENS-3,18.32,67.19,32.92
2023-09-13 23:53:00,SENS-4,19.02,65.6,48.81
2023-09-13 23:54:00,SENS-2,21.29,68.81,35.6
2023-09-13 23:55:00,SENS-1,19.5,66.82,42.83
2023-09-13 23:56:00,SENS-4,21.72,70.92,19.54
2023-09-13 23:57:00,SENS-4,19.58,71.4,26.57
2023-09-13 23:58:00,SENS-5,20.46,72.01,35.22
2023-09-13 23:59:00,SENS-4,21.26,68.51,33.73
2023-09-14 00:00:00,SENS-5,18.14,72.77,32.69
2023-09-14 00:01:00,SENS-1,18.74,74.33,48.89
2023-09-14 00:02:00,SENS-3,21.03,74.85,15.43
2023-09-14 00:03:00,SENS-5,21.57,68.37,36.26
2023-09-14 00:04:00,SENS-4,21.9,66.75,19.86
2023-09-14 00:05:00,SENS-4,20.08,74.29,11.27
2023-09-14 00:06:00,SENS-4,20.2,74.09,28.52
2023-09-14 00:07:00,SENS-2,19.21,69.0,47.02
2023-09-14 00:08:00,SENS-1,18.33,74.12,18.08
2023-09-14 00:09:00,SENS-5,21.53,71.21,34.45
2023-09-14 00:10:00,SENS-2,19.52,66.02,25.23
2023-09-14 00:11:00,SENS-4,19.01,68.06,39.5
2023-09-14 00:12:00,SENS-1,21.53,69.96,28.06
2023-09-14 00:13:00,SENS-1,20.87,74.41,20.54
2023-09-14 00:14:00,SENS-3,21.81,68.39,28.7
2023-09-14 00:15:00,SENS-1,21.14,73.63,29.07
2023-09-14 00:16:00,SENS-3,19.33,72.58,35.5
2023-09-14 00:17:00,SENS-1,22.62,71.08,20.53
2023-09-14 00:18:00,SENS-5,21.82,67.2,20.13
2023-09-14 00:19:00,SENS-1,20.92,69.64,11.2
2023-09-14 00:20:00,SENS-3,19.32,72.54,38.3
2023-09-14 00:21:00,SENS-3,21.99,70.05,39.14
2023-09-14 00:22:00,SENS-5,20.98,67.57,26.84
2023-09-14 00:23:00,SENS-1,19.43,72.35,38.16
2023-09-14 00:24:00,SENS-1,19.39,67.56,24.01
2023-09-14 00:25:00,SENS-4,23.04,72.88,27.46
2023-09-14 00:26:00,SENS-3,22.05,68.9,15.6
2023-09-14 00:27:00,SENS-2,20.17,74.57,42.89
2023-09-14 00:28:00,SENS-4,19.29,64.86,15.68
2023-09-14 00:29:00,SENS-2,21.26,70.46,31.25
2023-09-14 00:30:00,SENS-1,22.57,68.9,19.33
2023-09-14 00:31:00,SENS-3,22.18,70.81,24.46
2023-09-14 00:32:00,SENS-2,22.8,73.42,45.8
2023-09-14 00:33:00,SENS-5,20.24,69.86,31.98
2023-09-14 00:34:00,SENS-3,21.02,70.32,38.91
2023-09-14 00:35:00,SENS-3,22.87,67.18,33.98
2023-09-14 00:36:00,SENS-5,21.54,65.65,26.56
2023-09-14 00:37:00,SENS-1,22.34,67.0,44.16
2023-09-14 00:38:00,SENS-3,22.62,68.7,21.42
2023-09-14 00:39:00,SENS-3,23.27,68.42,25.26
2023-09-14 00:40:00,SENS-5,23.33,64.95,13.32
2023-09-14 00:41:00,SENS-3,21.29,74.43,11.31
2023-09-14 00:42:00,SENS-4,23.68,65.37,38.94
2023-09-14 00:43:00,SENS-1,21.47,72.77,35.89
2023-09-14 00:44:00,SENS-4,23.44,66.56,27.54
2023-09-14 00:45:00,SENS-1,23.48,68.54,32.03
2023-09-14 00:46:00,SENS-4,23.76,69.39,47.99
2023-09-14 00:47:00,SENS-5,21.31,73.0,22.93
2023-09-14 00:48:00,SENS-3,21.85,72.64,36.03
2023-09-14 00:49:00,SENS-1,21.75,73.41,14.51
2023-09-14 00:50:00,SENS-5,23.57,66.32,19.89
2023-09-14 00:51:00,SENS-1,20.47,71.72,43.34
2023-09-14 00:52:00,SENS-1,22.28,65.6,29.51
2023-09-14 00:53:00,SENS-2,22.24,72.11,30.04
2023-09-14 00:54:00,SENS-3,23.31,72.79,42.07
2023-09-14 00:55:00,SENS-5,22.08,71.58,33.5
2023-09-14 00:56:00,SENS-5,22.19,73.33,12.08
2023-09-14 00:57:00,SENS-5,23.63,69.14,19.13
2023-09-14 00:58:00,SENS-5,21.92,70.68,46.09
2023-09-14 00:59:00,SENS-3,20.94,71.35,45.92
2023-09-14 01:00:00,SENS-3,23.94,72.1,16.63
2023-09-14 01:01:00,SENS-5,21.27,68.11,28.06
2023-09-14 01:02:00,SENS-4,20.82,73.96,47.94
2023-09-14 01:03:00,SENS-1,24.51,73.91,43.89
2023-09-14 01:04:00,SENS-5,23.02,72.0,41.31
2023-09-14 01:05:00,SENS-5,23.37,66.62,29.29
2023-09-14 01:06:00,SENS-1,24.15,70.79,18.81
2023-09-14 01:07:00,SENS-3,22.03,67.92,29.56
2023-09-14 01:08:00,SENS-1,21.77,66.46,15.71
2023-09-14 01:09:00,SENS-4,24.21,71.9,12.17
2023-09-14 01:10:00,SENS-4,21.38,67.31,10.15
2023-09-14 01:11:00,SENS-2,23.71,69.69,15.95
2023-09-14 01:12:00,SENS-4,22.17,73.18,39.74
2023-09-14 01:13:00,SENS-5,22.6,69.12,26.47
2023-09-14 01:14:00,SENS-3,22.35,69.93,30.12
2023-09-14 01:15:00,SENS-3,24.72,66.64,44.83
2023-09-14 01:16:00,SENS-4,23.41,67.12,10.46
2023-09-14 01:17:00,SENS-2,25.03,65.97,46.74
2023-09-14 01:18:00,SENS-4,21.95,64.07,16.99
2023-09-14 01:19:00,SENS-4,21.69,65.53,18.32
2023-09-14 01:20:00,SENS-1,22.37,72.18,12.97
2023-09-14 01:21:00,SENS-2,22.78,70.88,44.8
2023-09-14 01:22:00,SENS-4,22.79,72.63,43.43
2023-09-14 01:23:00,SENS-4,25.23,70.74,24.06
2023-09-14 01:24:00,SENS-1,22.17,65.8,22.56
2023-09-14 01:25:00,SENS-1,23.36,70.4,20.24
2023-09-14 01:26:00,SENS-4,25.3,68.01,32.32
2023-09-14 01:27:00,SENS-3,24.18,66.89,37.55
2023-09-14 01:28:00,SENS-5,21.9,67.71,42.4
2023-09-14 01:29:00,SENS-1,22.79,70.83,22.56
2023-09-14 01:30:00,SENS-1,22.38,66.62,44.76
2023-09-14 01:31:00,SENS-3,22.39,69.75,26.21
2023-09-14 01:32:00,SENS-1,23.58,64.64,48.69
2023-09-14 01:33:00,SENS-1,23.17,68.71,12.68
2023-09-14 01:34:00,SENS-2,25.73,66.54,11.43
2023-09-14 01:35:00,SENS-2,24.57,63.77,41.75
2023-09-14 01:36:00,SENS-1,24.22,72.16,30.99
2023-09-14 01:37:00,SENS-2,22.51,70.51,29.76
2023-09-14 01:38:00,SENS-3,22.31,69.18,49.39
2023-09-14 01:39:00,SENS-5,22.56,71.97,44.17
2023-09-14 01:40:00,SENS-2,25.01,70.96,48.4
2023-09-14 01:41:00,SENS-5,26.02,71.89,49.48
2023-09-14 01:42:00,SENS-4,22.97,65.23,36.44
2023-09-14 01:43:00,SENS-1,23.52,65.97,35.77
2023-09-14 01:44:00,SENS-1,25.13,65.63,25.62
2023-09-14 01:45:00,SENS-3,23.07,66.34,46.33
2023-09-14 01:46:00,SENS-3,24.99,68.99,29.7
2023-09-14 01:47:00,SENS-5,25.76,64.48,48.23
2023-09-14 01:48:00,SENS-3,24.41,69.65,18.09
2023-09-14 01:49:00,SENS-3,22.82,69.35,32.16
2023-09-14 01:50:00,SENS-4,25.6,72.71,19.43
2023-09-14 01:51:00,SENS-4,25.57,71.46,29.25
2023-09-14 01:52:00,SENS-4,24.72,68.43,44.64
2023-09-14 01:53:00,SENS-3,26.55,67.6,19.05
2023-09-14 01:54:00,SENS-4,26.14,66.12,39.51
2023-09-14 01:55:00,SENS-5,25.33,63.13,22.46
2023-09-14 01:56:00,SENS-4,25.23,70.53,13.41
2023-09-14 01:57:00,SENS-3,24.72,71.47,42.96
2023-09-14 01:58:00,SENS-4,25.96,62.52,26.53
2023-09-14 01:59:00,SENS-2,23.88,70.65,19.46
2023-09-14 02:00:00,SENS-5,26.86,68.6,12.87
2023-09-14 02:01:00,SENS-3,25.87,64.05,43.15
2023-09-14 02:02:00,SENS-5,26.42,70.7,26.06
2023-09-14 02:03:00,SENS-5,24.09,71.36,43.73
2023-09-14 02:04:00,SENS-1,25.73,71.95,13.8
2023-09-14 02:05:00,SENS-5,24.15,67.47,30.14
2023-09-14 02:06:00,SENS-3,24.98,63.67,36.14
2023-09-14 02:07:00,SENS-3,23.62,69.17,16.87
2023-09-14 02:08:00,SENS-1,26.79,62.57,29.48
2023-09-14 02:09:00,SENS-5,25.21,64.6,12.88
2023-09-14 02:10:00,SENS-2,24.78,70.74,38.66
2023-09-14 02:11:00,SENS-5,24.52,65.31,17.62
2023-09-14 02:12:00,SENS-2,24.85,71.27,47.56
2023-09-14 02:13:00,SENS-5,26.19,69.68,18.72
2023-09-14 02:14:00,SENS-1,25.55,69.45,49.45
2023-09-14 02:15:00,SENS-1,23.68,71.25,41.48
2023-09-14 02:16:00,SENS-2,25.08,71.26,32.27
2023-09-14 02:17:00,SENS-3,26.82,67.12,15.86
2023-09-14 02:18:00,SENS-4,27.28,62.18,20.08
2023-09-14 02:19:00,SENS-5,23.83,66.65,37.96
2023-09-14 02:20:00,SENS-5,23.86,66.24,15.76
2023-09-14 02:21:00,SENS-2,24.59,66.39,10.9
2023-09-14 02:22:00,SENS-5,26.4,63.11,32.07
2023-09-14 02:23:00,SENS-2,27.76,63.93,18.84
2023-09-14 02:24:00,SENS-2,27.02,63.26,26.06
2023-09-14 02:25:00,SENS-1,24.52,63.38,39.9
2023-09-14 02:26:00,SENS-5,25.66,69.37,17.32
2023-09-14 02:27:00,SENS-1,26.66,63.74,41.22
2023-09-14 02:28:00,SENS-5,26.77,63.82,21.46
2023-09-14 02:29:00,SENS-2,26.84,68.83,46.77
2023-09-14 02:30:00,SENS-2,26.83,61.26,45.8
2023-09-14 02:31:00,SENS-5,24.73,61.5,13.78
2023-09-14 02:32:00,SENS-3,25.68,67.26,30.91
2023-09-14 02:33:00,SENS-4,25.11,68.51,21.6
2023-09-14 02:34:00,SENS-2,25.91,60.99,16.14
2023-09-14 02:35:00,SENS-4,24.43,61.99,23.6
2023-09-14 02:36:00,SENS-5,25.94,63.64,20.71
2023-09-14 02:37:00,SENS-3,26.03,68.57,38.21
2023-09-14 02:38:00,SENS-4,24.86,69.77,36.12
2023-09-14 02:39:00,SENS-1,26.79,64.01,36.67
2023-09-14 02:40:00,SENS-4,27.82,62.46,13.38
2023-09-14 02:41:00,SENS-2,26.47,69.82,11.88
2023-09-14 02:42:00,SENS-2,26.49,62.54,31.51
2023-09-14 02:43:00,SENS-5,28.33,68.22,23.73
2023-09-14 02:44:00,SENS-1,24.95,66.42,35.92
2023-09-14 02:45:00,SENS-2,26.93,64.99,18.69
2023-09-14 02:46:00,SENS-5,26.9,63.05,28.21
2023-09-14 02:47:00,SENS-3,25.51,65.73,33.23
2023-09-14 02:48:00,SENS-1,25.8,66.46,15.1
2023-09-14 02:49:00,SENS-5,27.38,68.26,35.16
2023-09-14 02:50:00,SENS-4,28.07,60.23,26.43
2023-09-14 02:51:00,SENS-5,26.8,62.6,32.92
2023-09-14 02:52:00,SENS-1,28.55,64.57,39.77
2023-09-14 02:53:00,SENS-1,25.51,66.42,20.53
2023-09-14 02:54:00,SENS-3,25.05,69.21,29.63
2023-09-14 02:55:00,SENS-5,25.32,64.58,18.91
2023-09-14 02:56:00,SENS-5,27.35,63.08,37.46
2023-09-14 02:57:00,SENS-4,28.78,69.16,48.17
2023-09-14 02:58:00,SENS-1,27.81,68.54,36.2
2023-09-14 02:59:00,SENS-2,25.89,64.09,42.24
2023-09-14 03:00:00,SENS-1,27.48,66.15,48.82
2023-09-14 03:01:00,SENS-2,28.53,59.69,29.65
2023-09-14 03:02:00,SENS-3,28.16,62.71,30.95
2023-09-14 03:03:00,SENS-3,26.75,62.7,19.75
2023-09-14 03:04:00,SENS-5,27.56,66.34,44.17
2023-09-14 03:05:00,SENS-5,25.92,68.83,38.75
2023-09-14 03:06:00,SENS-2,26.87,59.69,37.57
2023-09-14 03:07:00,SENS-4,26.05,60.36,44.09
2023-09-14 03:08:00,SENS-5,28.97,64.79,23.88
2023-09-14 03:09:00,SENS-1,25.4,68.16,12.56
2023-09-14 03:10:00,SENS-1,27.61,67.5,47.1
2023-09-14 03:11:00,SENS-2,27.72,62.96,16.02
2023-09-14 03:12:00,SENS-5,25.65,65.61,10.92
2023-09-14 03:13:00,SENS-2,27.55,66.7,11.09
2023-09-14 03:14:00,SENS-1,29.36,58.83,15.15
2023-09-14 03:15:00,SENS-2,25.74,63.97,15.18
2023-09-14 03:16:00,SENS-2,26.56,63.59,32.66
2023-09-14 03:17:00,SENS-5,26.73,58.18,42.66
2023-09-14 03:18:00,SENS-5,28.7,61.39,43.68
2023-09-14 03:19:00,SENS-3,25.7,65.35,44.01
2023-09-14 03:20:00,SENS-3,27.61,61.33,13.0
2023-09-14 03:21:00,SENS-3,28.91,64.12,46.91
2023-09-14 03:22:00,SENS-4,28.25,58.16,33.44
2023-09-14 03:23:00,SENS-3,26.46,62.73,37.54
2023-09-14 03:24:00,SENS-4,26.39,61.85,13.12
2023-09-14 03:25:00,SENS-1,26.72,66.99,18.7
2023-09-14 03:26:00,SENS-5,27.07,66.79,25.24
2023-09-14 03:27:00,SENS-5,26.54,64.68,44.01
2023-09-14 03:28:00,SENS-5,26.12,60.54,21.49
2023-09-14 03:29:00,SENS-5,26.29,64.05,30.31
2023-09-14 03:30:00,SENS-4,25.93,60.35,44.74
2023-09-14 03:31:00,SENS-2,27.52,62.81,28.65
2023-09-14 03:32:00,SENS-4,25.98,66.18,24.16
2023-09-14 03:33:00,SENS-2,29.94,57.99,20.24
2023-09-14 03:34:00,SENS-3,28.26,64.28,48.28
2023-09-14 03:35:00,SENS-5,28.87,61.89,13.13
2023-09-14 03:36:00,SENS-2,28.05,59.48,20.68
2023-09-14 03:37:00,SENS-4,29.2,57.8,40.37
2023-09-14 03:38:00,SENS-4,28.64,60.16,34.91
2023-09-14 03:39:00,SENS-5,29.3,65.47,34.47
2023-09-14 03:40:00,SENS-5,26.2,57.11,10.62
2023-09-14 03:41:00,SENS-4,29.77,56.92,10.11
2023-09-14 03:42:00,SENS-3,28.72,62.42,44.72
2023-09-14 03:43:00,SENS-1,26.49,58.26,16.14
2023-09-14 03:44:00,SENS-5,27.21,64.97,38.94
2023-09-14 03:45:00,SENS-3,28.42,56.54,19.26
2023-09-14 03:46:00,SENS-3,27.68,56.47,41.73
2023-09-14 03:47:00,SENS-1,29.79,56.37,19.95
2023-09-14 03:48:00,SENS-3,28.33,64.36,21.65
2023-09-14 03:49:00,SENS-3,28.43,57.31,35.38
2023-09-14 03:50:00,SENS-3,29.8,61.97,45.23
2023-09-14 03:51:00,SENS-1,28.51,56.74,24.4
2023-09-14 03:52:00,SENS-5,29.48,62.33,36.22
2023-09-14 03:53:00,SENS-2,29.31,61.0,39.17
2023-09-14 03:54:00,SENS-5,27.52,64.7,37.78
2023-09-14 03:55:00,SENS-3,30.09,59.92,48.71
2023-09-14 03:56:00,SENS-4,29.43,56.1,28.45
2023-09-14 03:57:00,SENS-1,29.64,64.99,20.15
2023-09-14 03:58:00,SENS-2,29.74,64.19,25.65
2023-09-14 03:59:00,SENS-1,27.07,56.57,38.69
2023-09-14 04:00:00,SENS-4,27.09,64.66,47.01
2023-09-14 04:01:00,SENS-4,27.62,59.15,40.89
2023-09-14 04:02:00,SENS-4,27.78,64.88,49.32
2023-09-14 04:03:00,SENS-4,28.03,60.21,27.44
2023-09-14 04:04:00,SENS-2,27.6,55.71,26.05
2023-09-14 04:05:00,SENS-5,28.92,61.64,23.38
2023-09-14 04:06:00,SENS-2,30.73,62.24,30.56
2023-09-14 04:07:00,SENS-5,26.82,58.16,38.66
2023-09-14 04:08:00,SENS-2,27.72,59.61,10.5
2023-09-14 04:09:00,SENS-1,26.96,56.17,41.19
2023-09-14 04:10:00,SENS-3,30.51,64.29,14.27
2023-09-14 04:11:00,SENS-3,29.56,56.63,30.71
2023-09-14 04:12:00,SENS-4,28.09,58.07,16.67
2023-09-14 04:13:00,SENS-4,28.02,55.65,37.88
2023-09-14 04:14:00,SENS-3,29.03,59.1,48.55
2023-09-14 04:15:00,SENS-1,30.17,55.14,14.33
2023-09-14 04:16:00,SENS-3,27.57,56.12,38.51
2023-09-14 04:17:00,SENS-5,28.79,56.85,39.48
2023-09-14 04:18:00,SENS-3,29.23,55.66,23.41
2023-09-14 04:19:00,SENS-4,29.29,57.49,24.57
2023-09-14 04:20:00,SENS-4,30.83,55.43,37.79
2023-09-14 04:21:00,SENS-2,30.6,58.93,25.22
2023-09-14 04:22:00,SENS-1,30.8,58.65,33.52
2023-09-14 04:23:00,SENS-4,27.13,59.16,29.93
2023-09-14 04:24:00,SENS-5,27.37,54.85,39.93
2023-09-14 04:25:00,SENS-1,30.27,60.33,23.48
2023-09-14 04:26:00,SENS-4,27.23,62.88,33.68
2023-09-14 04:27:00,SENS-2,28.06,61.88,36.08
2023-09-14 04:28:00,SENS-1,27.29,61.15,40.67
2023-09-14 04:29:00,SENS-4,28.45,57.3,16.57
2023-09-14 04:30:00,SENS-2,28.52,56.44,16.56
2023-09-14 04:31:00,SENS-2,28.77,52.94,29.85
2023-09-14 04:32:00,SENS-1,29.89,58.32,45.23
2023-09-14 04:33:00,SENS-2,29.84,54.98,39.95
2023-09-14 04:34:00,SENS-5,29.33,61.06,26.05
2023-09-14 04:35:00,SENS-3,28.6,58.12,33.49
2023-09-14 04:36:00,SENS-1,28.43,52.8,45.11
2023-09-14 04:37:00,SENS-5,30.31,62.14,18.13
2023-09-14 04:38:00,SENS-5,28.61,53.54,36.73
2023-09-14 04:39:00,SENS-4,30.54,56.13,38.08
2023-09-14 04:40:00,SENS-1,29.76,56.73,31.2
2023-09-14 04:41:00,SENS-1,31.3,58.25,35.74
2023-09-14 04:42:00,SENS-3,28.48,58.97,43.0
2023-09-14 04:43:00,SENS-1,27.88,54.59,24.8
2023-09-14 04:44:00,SENS-2,29.13,54.34,35.81
2023-09-14 04:45:00,SENS-2,29.74,56.46,14.92
2023-09-14 04:46:00,SENS-2,29.64,52.77,12.83
2023-09-14 04:47:00,SENS-5,27.62,51.46,41.86
2023-09-14 04:48:00,SENS-2,31.32,52.83,23.05
2023-09-14 04:49:00,SENS-5,30.93,60.66,14.53
2023-09-14 04:50:00,SENS-1,28.32,58.61,23.75
2023-09-14 04:51:00,SENS-4,30.63,56.98,49.68
2023-09-14 04:52:00,SENS-3,29.21,53.14,12.69
2023-09-14 04:53:00,SENS-5,31.13,51.29,41.93
2023-09-14 04:54:00,SENS-5,27.8,52.86,38.25
2023-09-14 04:55:00,SENS-3,29.4,55.31,43.53
2023-09-14 04:56:00,SENS-1,28.98,56.82,11.97
2023-09-14 04:57:00,SENS-2,29.68,52.86,46.03
2023-09-14 04:58:00,SENS-3,29.47,51.16,15.01
2023-09-14 04:59:00,SENS-4,27.86,52.56,43.57
2023-09-14 05:00:00,SENS-3,28.29,52.67,49.76
2023-09-14 05:01:00,SENS-5,29.72,52.16,25.82
2023-09-14 05:02:00,SENS-1,30.57,52.88,26.38
2023-09-14 05:03:00,SENS-3,30.09,52.41,17.55
2023-09-14 05:04:00,SENS-2,29.25,56.69,38.67
2023-09-14 05:05:00,SENS-2,29.43,49.97,21.6
2023-09-14 05:06:00,SENS-1,30.16,59.23,42.28
2023-09-14 05:07:00,SENS-2,31.22,55.81,10.46
2023-09-14 05:08:00,SENS-5,29.92,52.04,23.92
2023-09-14 05:09:00,SENS-5,31.17,58.45,46.34
2023-09-14 05:10:00,SENS-2,29.96,57.83,17.6
2023-09-14 05:11:00,SENS-2,29.15,58.45,44.18
2023-09-14 05:12:00,SENS-5,30.22,55.08,29.05
2023-09-14 05:13:00,SENS-1,31.05,57.48,28.49
2023-09-14 05:14:00,SENS-1,28.5,51.61,41.42
2023-09-14 05:15:00,SENS-4,28.17,51.14,28.81
2023-09-14 05:16:00,SENS-3,29.52,52.78,34.12
2023-09-14 05:17:00,SENS-5,28.1,52.3,32.47
2023-09-14 05:18:00,SENS-4,30.76,57.4,18.15
2023-09-14 05:19:00,SENS-4,31.01,51.78,30.86
2023-09-14 05:20:00,SENS-5,30.17,52.75,15.23
2023-09-14 05:21:00,SENS-2,31.78,54.05,49.74
2023-09-14 05:22:00,SENS-3,29.0,55.66,24.44
2023-09-14 05:23:00,SENS-3,30.0,57.96,23.85
2023-09-14 05:24:00,SENS-2,29.87,53.53,27.7
2023-09-14 05:25:00,SENS-1,29.35,52.03,41.48
2023-09-14 05:26:00,SENS-3,29.42,54.39,16.86
2023-09-14 05:27:00,SENS-5,29.56,49.71,44.24
2023-09-14 05:28:00,SENS-3,28.8,55.44,31.95
2023-09-14 05:29:00,SENS-4,29.44,50.9,41.31
2023-09-14 05:30:00,SENS-2,29.76,54.86,40.45
2023-09-14 05:31:00,SENS-2,30.16,50.91,32.45
2023-09-14 05:32:00,SENS-3,29.24,56.65,27.59
2023-09-14 05:33:00,SENS-1,28.3,50.61,30.49
2023-09-14 05:34:00,SENS-1,28.96,49.78,33.75
2023-09-14 05:35:00,SENS-2,28.25,56.89,43.33
2023-09-14 05:36:00,SENS-3,31.05,51.64,41.05
2023-09-14 05:37:00,SENS-1,28.61,56.56,18.56
2023-09-14 05:38:00,SENS-1,31.87,47.05,44.22
2023-09-14 05:39:00,SENS-5,29.45,48.68,26.17
2023-09-14 05:40:00,SENS-5,29.22,51.82,41.01
2023-09-14 05:41:00,SENS-2,28.06,49.66,14.29
2023-09-14 05:42:00,SENS-1,30.94,51.82,19.45
2023-09-14 05:43:00,SENS-4,29.11,52.96,19.13
2023-09-14 05:44:00,SENS-4,31.13,48.81,47.73
2023-09-14 05:45:00,SENS-2,28.98,46.98,36.68
2023-09-14 05:46:00,SENS-2,28.68,54.68,35.84
2023-09-14 05:47:00,SENS-2,31.32,50.14,17.97
2023-09-14 05:48:00,SENS-5,28.92,52.43,11.73
2023-09-14 05:49:00,SENS-1,29.42,51.84,38.65
2023-09-14 05:50:00,SENS-2,28.96,52.05,39.24
2023-09-14 05:51:00,SENS-4,31.32,49.06,46.57
2023-09-14 05:52:00,SENS-5,29.63,54.05,26.9
2023-09-14 05:53:00,SENS-4,28.98,51.04,30.93
2023-09-14 05:54:00,SENS-1,29.69,47.37,46.05
2023-09-14 05:55:00,SENS-3,29.35,47.12,49.22
2023-09-14 05:56:00,SENS-1,29.23,54.75,17.01
2023-09-14 05:57:00,SENS-5,28.59,46.3,32.8
2023-09-14 05:58:00,SENS-1,30.82,54.19,20.33
2023-09-14 05:59:00,SENS-4,29.57,54.4,28.87
2023-09-14 06:00:00,SENS-1,29.44,50.71,27.6
2023-09-14 06:01:00,SENS-5,28.87,50.27,43.84
2023-09-14 06:02:00,SENS-5,30.62,54.72,36.83
2023-09-14 06:03:00,SENS-3,30.88,46.79,15.04
2023-09-14 06:04:00,SENS-1,31.03,50.59,28.34
2023-09-14 06:05:00,SENS-3,31.67,44.98,26.76
2023-09-14 06:06:00,SENS-4,30.87,44.91,13.94
2023-09-14 06:07:00,SENS-1,28.6,44.71,35.62
2023-09-14 06:08:00,SENS-4,29.81,50.75,17.98
2023-09-14 06:09:00,SENS-4,30.55,49.6,40.74
2023-09-14 06:10:00,SENS-3,28.66,44.7,38.45
2023-09-14 06:11:00,SENS-1,31.61,48.35,36.4
2023-09-14 06:12:00,SENS-4,29.68,48.69,16.57
2023-09-14 06:13:00,SENS-2,30.47,48.68,15.43
2023-09-14 06:14:00,SENS-2,31.65,52.71,38.38
2023-09-14 06:15:00,SENS-5,28.48,52.54,21.53
2023-09-14 06:16:00,SENS-2,29.13,48.99,17.11
2023-09-14 06:17:00,SENS-2,29.29,45.15,12.61
2023-09-14 06:18:00,SENS-4,30.97,53.08,30.67
2023-09-14 06:19:00,SENS-4,31.0,47.72,32.44
2023-09-14 06:20:00,SENS-1,28.86,51.91,21.51
2023-09-14 06:21:00,SENS-5,29.48,51.4,20.63
2023-09-14 06:22:00,SENS-3,29.52,48.65,19.0
2023-09-14 06:23:00,SENS-3,31.53,47.28,10.92
2023-09-14 06:24:00,SENS-4,31.05,51.84,48.95
2023-09-14 06:25:00,SENS-2,28.81,51.39,45.79
2023-09-14 06:26:00,SENS-3,31.24,49.14,26.56
2023-09-14 06:27:00,SENS-3,30.82,50.34,17.55
2023-09-14 06:28:00,SENS-5,30.38,52.56,38.28
2023-09-14 06:29:00,SENS-3,31.65,49.32,43.64
2023-09-14 06:30:00,SENS-4,29.34,45.74,38.21
2023-09-14 06:31:00,SENS-1,30.65,44.27,12.44
2023-09-14 06:32:00,SENS-5,29.34,48.32,34.99
2023-09-14 06:33:00,SENS-3,28.89,43.43,20.21
2023-09-14 06:34:00,SENS-4,31.35,48.19,39.14
2023-09-14 06:35:00,SENS-3,29.51,45.19,28.05
2023-09-14 06:36:00,SENS-1,30.36,50.77,46.26
2023-09-14 06:37:00,SENS-1,30.55,50.92,30.38
2023-09-14 06:38:00,SENS-5,31.4,47.41,45.13
2023-09-14 06:39:00,SENS-4,29.7,48.67,28.06
2023-09-14 06:40:00,SENS-1,30.64,46.58,13.17
2023-09-14 06:41:00,SENS-3,29.96,51.45,10.48
2023-09-14 06:42:00,SENS-1,29.58,45.78,30.78
2023-09-14 06:43:00,SENS-5,29.22,43.08,22.64
2023-09-14 06:44:00,SENS-2,30.7,50.34,13.72
2023-09-14 06:45:00,SENS-5,31.77,46.81,48.88
2023-09-14 06:46:00,SENS-5,27.92,50.5,41.32
2023-09-14 06:47:00,SENS-3,28.85,48.33,47.24
2023-09-14 06:48:00,SENS-5,28.77,40.96,31.65
2023-09-14 06:49:00,SENS-5,29.61,40.96,47.64
2023-09-14 06:50:00,SENS-2,29.38,47.08,30.06
2023-09-14 06:51:00,SENS-2,27.99,48.25,16.95
2023-09-14 06:52:00,SENS-3,28.81,47.38,28.44
2023-09-14 06:53:00,SENS-4,28.01,47.78,20.68
2023-09-14 06:54:00,SENS-5,28.12,43.69,16.7
2023-09-14 06:55:00,SENS-5,29.58,44.36,34.95
2023-09-14 06:56:00,SENS-1,31.64,45.31,28.66
2023-09-14 06:57:00,SENS-1,30.68,49.0,34.17
2023-09-14 06:58:00,SENS-2,28.67,44.52,47.61
2023-09-14 06:59:00,SENS-1,31.15,41.78,42.01
2023-09-14 07:00:00,SENS-1,27.94,42.09,26.48
2023-09-14 07:01:00,SENS-1,28.73,45.15,29.71
2023-09-14 07:02:00,SENS-4,29.56,43.96,29.51
2023-09-14 07:03:00,SENS-4,30.48,41.84,12.43
2023-09-14 07:04:00,SENS-2,31.11,40.22,18.88
2023-09-14 07:05:00,SENS-3,30.05,44.82,18.94
2023-09-14 07:06:00,SENS-4,29.96,41.1,19.57
2023-09-14 07:07:00,SENS-2,30.8,45.29,24.89
2023-09-14 07:08:00,SENS-5,29.76,47.85,29.4
2023-09-14 07:09:00,SENS-1,29.77,42.86,37.31
2023-09-14 07:10:00,SENS-4,28.73,46.91,41.21
2023-09-14 07:11:00,SENS-4,30.01,39.98,45.29
2023-09-14 07:12:00,SENS-5,30.93,39.2,34.32
2023-09-14 07:13:00,SENS-3,28.76,48.48,36.48
2023-09-14 07:14:00,SENS-3,31.18,46.86,17.14
2023-09-14 07:15:00,SENS-5,28.19,39.72,46.68
2023-09-14 07:16:00,SENS-1,28.03,44.88,11.27
2023-09-14 07:17:00,SENS-5,29.86,45.49,43.55
2023-09-14 07:18:00,SENS-5,28.16,39.55,41.72
2023-09-14 07:19:00,SENS-1,30.79,46.48,29.24
2023-09-14 07:20:00,SENS-1,30.72,40.04,41.5
2023-09-14 07:21:00,SENS-1,29.2,42.7,43.88
